series,index,velocity,inp_acc,inp_acc_norm,velocity_norm
7,1462,52.69531097819438,180.0,-0.4385964912280702,0.05943857368952998
7,1463,52.6954273055492,180.0,-0.4385964912280702,0.05944091244955607
7,1464,52.69554218057651,180.0,-0.4385964912280702,0.05944322201055541
7,1465,52.695655621405294,180.0,-0.4385964912280702,0.0594455027370111
7,1466,52.69576764593828,180.0,-0.4385964912280702,0.05944775498885746
7,1467,52.69587827185481,180.0,-0.4385964912280702,0.059449979121537266
7,1468,52.6959875166136,180.0,-0.4385964912280702,0.05945217548605797
7,1469,52.69609539745551,180.0,-0.4385964912280702,0.05945434442904651
7,1470,52.69620193140625,180.0,-0.4385964912280702,0.05945648629280509
7,1471,52.69630713527908,180.0,-0.4385964912280702,0.05945860141536352
7,1472,52.69641102567742,180.0,-0.4385964912280702,0.05946069013053368
7,1473,52.69651361899753,180.0,-0.4385964912280702,0.05946275276796209
7,1474,52.69661493143101,180.0,-0.4385964912280702,0.059464789653180805
7,1475,52.69671497896744,180.0,-0.4385964912280702,0.059466801107660006
7,1476,52.69681377739684,180.0,-0.4385964912280702,0.05946878744885775
7,1477,52.69691134231219,180.0,-0.4385964912280702,0.05947074899027083
7,1478,52.69700768911186,180.0,-0.4385964912280702,0.05947268604148315
7,1479,52.69710283300206,180.0,-0.4385964912280702,0.05947459890821594
7,1480,52.69719678899925,180.0,-0.4385964912280702,0.05947648789237414
7,1481,52.69728957193244,180.0,-0.4385964912280702,0.059478353292095054
7,1482,52.697381196445605,180.0,-0.4385964912280702,0.059480195401796054
7,1483,52.697471676999946,180.0,-0.4385964912280702,0.059482014512218795
7,1484,52.6975610278762,180.0,-0.4385964912280702,0.05948381091047783
7,1485,52.69764926317688,180.0,-0.4385964912280702,0.05948558488010369
7,1486,52.69773639682848,180.0,-0.4385964912280702,0.05948733670108863
7,1487,52.69782244258369,180.0,-0.4385964912280702,0.05948906664992992
7,1488,52.697907414023575,180.0,-0.4385964912280702,0.05949077499967492
7,1489,52.69799132455967,180.0,-0.4385964912280702,0.05949246201996261
7,1490,52.69807418743616,180.0,-0.4385964912280702,0.05949412797706666
7,1491,52.6981560157319,180.0,-0.4385964912280702,0.05949577313393761
7,1492,52.69823682236253,180.0,-0.4385964912280702,0.05949739775024443
7,1493,52.69831662008248,180.0,-0.4385964912280702,0.05949900208241421
7,1494,52.69839542148701,180.0,-0.4385964912280702,0.05950058638367506
7,1495,52.69847323901415,180.0,-0.4385964912280702,0.059502150904093165
7,1496,52.69855008494673,180.0,-0.4385964912280702,0.05950369589061455
7,1497,52.69862597141424,180.0,-0.4385964912280702,0.059505221587102586
7,1498,52.69870091039478,180.0,-0.4385964912280702,0.05950672823437708
7,1499,52.69877491371697,180.0,-0.4385964912280702,0.05950821607025181
7,1500,52.69884799306177,180.0,-0.4385964912280702,0.05950968532957268
7,1501,52.69892015996435,180.0,-0.4385964912280702,0.05951113624425419
7,1502,52.69899142581592,180.0,-0.4385964912280702,0.05951256904331603
7,1503,52.6990618018655,180.0,-0.4385964912280702,0.05951398395291996
7,1504,52.69913129922168,180.0,-0.4385964912280702,0.059515381196404205
7,1505,52.69919992885441,180.0,-0.4385964912280702,0.05951676099431924
7,1506,52.69926770159675,180.0,-0.4385964912280702,0.05951812356446329
7,1507,52.69933462814649,180.0,-0.4385964912280702,0.05951946912191586
7,1508,52.69940071906792,180.0,-0.4385964912280702,0.059520797879071496
7,1509,52.69946598479345,180.0,-0.4385964912280702,0.05952211004567376
7,1510,52.6995304356253,180.0,-0.4385964912280702,0.05952340582884896
7,1511,52.69959408173706,180.0,-0.4385964912280702,0.059524685433136604
7,1512,52.69965693317536,180.0,-0.4385964912280702,0.059525949060524
7,1513,52.6997189998614,180.0,-0.4385964912280702,0.05952719691047714
7,1514,52.69978029159257,180.0,-0.4385964912280702,0.05952842917997203
7,1515,52.69984081804394,180.0,-0.4385964912280702,0.059529646063526176
7,1516,52.69990058876982,180.0,-0.4385964912280702,0.05953084775322881
7,1517,52.69995961320527,180.0,-0.4385964912280702,0.05953203443877153
7,1518,52.700017900667554,180.0,-0.4385964912280702,0.059533206307477826
7,1519,52.70007546035766,180.0,-0.4385964912280702,0.0595343635443335
7,1520,52.70013230136169,180.0,-0.4385964912280702,0.059535506332014654
7,1521,52.700188432652375,180.0,-0.4385964912280702,0.05953663485091787
7,1522,52.7002438630904,180.0,-0.4385964912280702,0.05953774927918687
7,1523,52.70029860142584,180.0,-0.4385964912280702,0.059538849792742043
7,1524,52.70035265629956,180.0,-0.4385964912280702,0.05953993656530776
7,1525,52.700406036244566,180.0,-0.4385964912280702,0.05954100976844012
7,1526,52.70045874968734,180.0,-0.4385964912280702,0.05954206957155339
7,1527,52.70051080494918,180.0,-0.4385964912280702,0.05954311614194707
7,1528,52.700562210247504,180.0,-0.4385964912280702,0.059544149644832345
7,1529,52.70061297369716,180.0,-0.4385964912280702,0.05954517024335804
7,1530,52.70066310331168,180.0,-0.4385964912280702,0.05954617809863638
7,1531,52.700712607004576,180.0,-0.4385964912280702,0.05954717336976789
7,1532,52.70076149259057,180.0,-0.4385964912280702,0.05954815621386822
7,1533,52.70080976778683,180.0,-0.4385964912280702,0.059549126786090145
7,1534,52.70085744021418,180.0,-0.4385964912280702,0.059550085239650885
7,1535,52.70090451739833,180.0,-0.4385964912280702,0.0595510317258543
7,1536,52.70095100677102,180.0,-0.4385964912280702,0.05955196639411575
7,1537,52.70099691567123,180.0,-0.4385964912280702,0.059552889391985
7,1538,52.70104225134632,180.0,-0.4385964912280702,0.05955380086517059
7,1539,52.70108702095318,180.0,-0.4385964912280702,0.05955470095756121
7,1540,52.701131231559344,180.0,-0.4385964912280702,0.059555589811249865
7,1541,52.70117489014414,180.0,-0.4385964912280702,0.05955646756655564
7,1542,52.70121800359974,180.0,-0.4385964912280702,0.05955733436204591
7,1543,52.70126057873231,180.0,-0.4385964912280702,0.059558190334558114
7,1544,52.70130262226302,180.0,-0.4385964912280702,0.05955903561922171
7,1545,52.70134414082913,180.0,-0.4385964912280702,0.059559870349478405
7,1546,52.701385140985074,180.0,-0.4385964912280702,0.05956069465710523
7,1547,52.70142562920344,180.0,-0.4385964912280702,0.0595615086722332
7,1548,52.701465611876,180.0,-0.4385964912280702,0.0595623125233693
7,1549,52.70150509531476,180.0,-0.4385964912280702,0.059563106337415794
7,1550,52.701544085752914,180.0,-0.4385964912280702,0.05956389023969133
7,1551,52.70158258934583,180.0,-0.4385964912280702,0.05956466435394936
7,1552,52.70162061217204,180.0,-0.4385964912280702,0.05956542880239879
7,1553,52.70165816023422,180.0,-0.4385964912280702,0.059566183705723086
7,1554,52.70169523946005,180.0,-0.4385964912280702,0.059566929183098694
7,1555,52.70173185570324,180.0,-0.4385964912280702,0.05956766535221392
7,1556,52.70176801474442,180.0,-0.4385964912280702,0.05956839232928823
7,1557,52.70180372229205,180.0,-0.4385964912280702,0.059569110229090505
7,1558,52.701838983983336,180.0,-0.4385964912280702,0.05956981916495652
7,1559,52.70187380538509,180.0,-0.4385964912280702,0.059570519248806963
7,1560,52.70190819199463,180.0,-0.4385964912280702,0.059571210591165435
7,1561,52.70194214924066,180.0,-0.4385964912280702,0.059571893301175516
7,1562,52.70197568248408,180.0,-0.4385964912280702,0.059572567486618766
7,1563,52.70200879701886,180.0,-0.4385964912280702,0.059573233253929825
7,1564,52.70204149807292,180.0,-0.4385964912280702,0.05957389070821617
7,1565,52.70207379080888,180.0,-0.4385964912280702,0.05957453995327211
7,1566,52.70210568032493,180.0,-0.4385964912280702,0.05957518109159676
7,1567,52.702137171655565,180.0,-0.4385964912280702,0.05957581422440872
7,1568,52.70216826977247,180.0,-0.4385964912280702,0.059576439451663354
7,1569,52.70219897958523,180.0,-0.4385964912280702,0.05957705687206816
7,1570,52.70222930594218,180.0,-0.4385964912280702,0.05957766658309849
7,1571,52.70225925363109,180.0,-0.4385964912280702,0.05957826868101246
7,1572,52.702288827379945,180.0,-0.4385964912280702,0.05957886326086648
7,1573,52.70231803185773,180.0,-0.4385964912280702,0.05957945041653012
7,1574,52.702346871675125,180.0,-0.4385964912280702,0.05958003024070124
7,1575,52.70237535138525,180.0,-0.4385964912280702,0.05958060282491995
7,1576,52.70240347548438,180.0,-0.4385964912280702,0.05958116825958437
7,1577,52.70243124841266,180.0,-0.4385964912280702,0.059581726633962884
7,1578,52.702458674554784,180.0,-0.4385964912280702,0.05958227803621008
7,1579,52.70248575824072,180.0,-0.4385964912280702,0.0595828225533801
7,1580,52.70251250374638,180.0,-0.4385964912280702,0.05958336027143951
7,1581,52.70253891529426,180.0,-0.4385964912280702,0.059583891275282186
7,1582,52.702564997054175,180.0,-0.4385964912280702,0.05958441564874173
7,1583,52.70259075314385,180.0,-0.4385964912280702,0.05958493347460525
7,1584,52.70261618762964,180.0,-0.4385964912280702,0.05958544483462669
7,1585,52.70264130452709,180.0,-0.4385964912280702,0.05958594980953835
7,1586,52.70266610780161,180.0,-0.4385964912280702,0.059586448479065135
7,1587,52.70269060136915,180.0,-0.4385964912280702,0.059586940921936726
7,1588,52.70271478909672,180.0,-0.4385964912280702,0.05958742721589938
7,1589,52.702738674803065,180.0,-0.4385964912280702,0.05958790743772924
7,1590,52.70276226225925,180.0,-0.4385964912280702,0.05958838166324343
7,1591,52.70278555518927,180.0,-0.4385964912280702,0.05958884996731251
7,1592,52.7028085572706,180.0,-0.4385964912280702,0.05958931242387244
7,1593,52.70283127213483,180.0,-0.4385964912280702,0.05958976910593594
7,1594,52.70285370336819,180.0,-0.4385964912280702,0.05959022008560466
7,1595,52.70287585451214,180.0,-0.4385964912280702,0.05959066543407898
7,1596,52.70289772906394,180.0,-0.4385964912280702,0.05959110522167155
7,1597,52.70291933047715,180.0,-0.4385964912280702,0.05959153951781637
7,1598,52.70294066216224,180.0,-0.4385964912280702,0.059591968391080385
7,1599,52.702961727487065,180.0,-0.4385964912280702,0.05959239190917476
7,1600,52.70298252977748,180.0,-0.4385964912280702,0.05959281013896556
7,1601,52.70300307231778,180.0,-0.4385964912280702,0.05959322314648352
7,1602,52.70302335835128,180.0,-0.4385964912280702,0.0595936309969356
7,1603,52.70304339108077,180.0,-0.4385964912280702,0.059594033754713394
7,1604,52.703063173669065,180.0,-0.4385964912280702,0.05959443148340582
7,1605,52.7030827092395,180.0,-0.4385964912280702,0.05959482424580709
7,1606,52.703102000876406,180.0,-0.4385964912280702,0.05959521210392782
7,1607,52.7031210516256,180.0,-0.4385964912280702,0.05959559511900414
7,1608,52.70313986449488,180.0,-0.4385964912280702,0.05959597335150768
7,1609,52.70315844245448,180.0,-0.4385964912280702,0.059596346861155114
7,1610,52.70317678843755,180.0,-0.4385964912280702,0.05959671570691727
7,1611,52.703194905340645,180.0,-0.4385964912280702,0.05959707994702912
7,1612,52.7032127960241,180.0,-0.4385964912280702,0.059597439638997995
7,1613,52.70323046331258,180.0,-0.4385964912280702,0.05959779483961403
7,1614,52.70324790999546,180.0,-0.4385964912280702,0.0595981456049568
7,1615,52.703265138827305,180.0,-0.4385964912280702,0.05959849199040734
7,1616,52.70328215252828,180.0,-0.4385964912280702,0.05959883405065458
7,1617,52.7032989537846,180.0,-0.4385964912280702,0.059599171839704645
7,1618,52.7033155452489,180.0,-0.4385964912280702,0.05959950541088843
7,1619,52.70333192954073,180.0,-0.4385964912280702,0.05959983481687248
7,1620,52.70334810924695,180.0,-0.4385964912280702,0.0596001601096654
7,1621,52.70336408692206,180.0,-0.4385964912280702,0.05960048134062523
7,1622,52.70337986508872,180.0,-0.4385964912280702,0.05960079856047029
7,1623,52.70339544623808,180.0,-0.4385964912280702,0.05960111181928496
7,1624,52.70341083283016,180.0,-0.4385964912280702,0.05960142116652789
7,1625,52.70342602729431,180.0,-0.4385964912280702,0.059601726651041353
7,1626,52.7034410320295,180.0,-0.4385964912280702,0.0596020283210561
7,1627,52.70345584940478,180.0,-0.4385964912280702,0.05960232622420247
7,1628,52.7034704817596,180.0,-0.4385964912280702,0.05960262040751463
7,1629,52.70348493140422,180.0,-0.4385964912280702,0.05960291091744052
7,1630,52.70349920062004,180.0,-0.4385964912280702,0.05960319779984746
7,1631,52.70351329165996,180.0,-0.4385964912280702,0.05960348110003033
7,1632,52.7035272067488,180.0,-0.4385964912280702,0.0596037608627189
7,1633,52.703540948083536,180.0,-0.4385964912280702,0.0596040371320834
7,1634,52.703554517833766,180.0,-0.4385964912280702,0.05960430995174337
7,1635,52.70356791814197,180.0,-0.4385964912280702,0.0596045793647737
7,1636,52.70358115112389,180.0,-0.4385964912280702,0.05960484541371103
7,1637,52.70359421886886,180.0,-0.4385964912280702,0.059605108140561525
7,1638,52.703607123440094,180.0,-0.4385964912280702,0.059605367586806235
7,1639,52.70361986687506,180.0,-0.4385964912280702,0.05960562379340817
7,1640,52.7036324511858,180.0,-0.4385964912280702,0.05960587680081941
7,1641,52.70364487835921,180.0,-0.4385964912280702,0.0596061266489869
7,1642,52.70365715035741,180.0,-0.4385964912280702,0.05960637337735841
7,1643,52.70366926911798,180.0,-0.4385964912280702,0.05960661702488945
7,1644,52.703681236554345,180.0,-0.4385964912280702,0.05960685763004925
7,1645,52.70369305455602,180.0,-0.4385964912280702,0.0596070952308263
7,1646,52.70370472498892,180.0,-0.4385964912280702,0.059607329864734826
7,1647,52.70371624969568,180.0,-0.4385964912280702,0.05960756156882141
7,1648,52.70372763049591,180.0,-0.4385964912280702,0.05960779037966901
7,1649,52.70373886918652,180.0,-0.4385964912280702,0.05960801633340429
7,1650,52.70374996754197,180.0,-0.4385964912280702,0.05960823946570293
7,1651,52.703760927314576,180.0,-0.4385964912280702,0.05960845981179519
7,1652,52.70377175023475,180.0,-0.4385964912280702,0.059608677406471244
7,1653,52.70378243801132,180.0,-0.4385964912280702,0.0596088922840865
7,1654,52.70379299233175,180.0,-0.4385964912280702,0.05960910447856782
7,1655,52.703803414862485,180.0,-0.4385964912280702,0.05960931402341907
7,1656,52.70381370724911,180.0,-0.4385964912280702,0.05960952095172445
7,1657,52.7038238711167,180.0,-0.4385964912280702,0.05960972529615627
7,1658,52.70383390807001,180.0,-0.4385964912280702,0.059609927088978054
7,1659,52.70384381969378,180.0,-0.4385964912280702,0.05961012636205121
7,1660,52.703853607552944,180.0,-0.4385964912280702,0.05961032314683812
7,1661,52.70386327319291,180.0,-0.4385964912280702,0.05961051747440993
7,1662,52.70387281813978,180.0,-0.4385964912280702,0.05961070937544832
7,1663,52.703882243900615,180.0,-0.4385964912280702,0.05961089888025306
7,1664,52.70389155196364,180.0,-0.4385964912280702,0.05961108601874465
7,1665,52.703900743798506,180.0,-0.4385964912280702,0.059611270820470574
7,1666,52.70390982085652,180.0,-0.4385964912280702,0.059611453314609486
7,1667,52.70391878457085,180.0,-0.4385964912280702,0.059611633529975006
7,1668,52.7039276363568,180.0,-0.4385964912280702,0.059611811495021705
7,1669,52.70393637761197,180.0,-0.4385964912280702,0.05961198723784844
7,1670,52.70394500971651,180.0,-0.4385964912280702,0.05961216078620324
7,1671,52.70395353403337,180.0,-0.4385964912280702,0.059612332167487736
7,1672,52.70396195190845,180.0,-0.4385964912280702,0.05961250140876184
7,1673,52.70397026467085,180.0,-0.4385964912280702,0.05961266853674685
7,1674,52.7039784736331,180.0,-0.4385964912280702,0.059612833577831204
7,1675,52.7039865800913,180.0,-0.4385964912280702,0.05961299655807273
7,1676,52.70399458532539,180.0,-0.4385964912280702,0.05961315750320484
7,1677,52.70400249059933,180.0,-0.4385964912280702,0.05961331643863943
7,1678,52.70401029716128,180.0,-0.4385964912280702,0.05961347338947065
7,1679,52.70401800624384,180.0,-0.4385964912280702,0.05961362838047979
7,1680,52.70402561906421,180.0,-0.4385964912280702,0.059613781436139046
7,1681,52.70403313682437,180.0,-0.4385964912280702,0.05961393258061376
7,1682,52.70404056071133,180.0,-0.4385964912280702,0.05961408183776884
7,1683,52.70404789189725,180.0,-0.4385964912280702,0.05961422923117099
7,1684,52.70405513153968,180.0,-0.4385964912280702,0.05961437478409226
7,1685,52.70406228078166,180.0,-0.4385964912280702,0.059614518519513604
7,1686,52.704069340752014,180.0,-0.4385964912280702,0.059614660460129976
7,1687,52.70407631256546,180.0,-0.4385964912280702,0.059614800628353004
7,1688,52.70408319732279,180.0,-0.4385964912280702,0.05961493904631365
7,1689,52.70408999611104,180.0,-0.4385964912280702,0.059615075735866885
7,1690,52.7040967100037,180.0,-0.4385964912280702,0.05961521071859566
7,1691,52.70410334006083,180.0,-0.4385964912280702,0.059615344015812255
7,1692,52.70410988732928,180.0,-0.4385964912280702,0.059615475648563176
7,1693,52.70411635284279,180.0,-0.4385964912280702,0.05961560563763202
7,1694,52.70412273762221,180.0,-0.4385964912280702,0.05961573400354303
7,1695,52.70412904267568,180.0,-0.4385964912280702,0.05961586076656489
7,1696,52.70413526899867,180.0,-0.4385964912280702,0.05961598594671136
7,1697,52.70414141757431,180.0,-0.4385964912280702,0.05961610956374841
7,1698,52.70414748937339,180.0,-0.4385964912280702,0.05961623163719354
7,1699,52.70415348535462,180.0,-0.4385964912280702,0.059616352186321775
7,1700,52.704159406464704,180.0,-0.4385964912280702,0.05961647123016656
7,1701,52.70416525363855,180.0,-0.4385964912280702,0.059616588787524405
7,1702,52.70417102779939,180.0,-0.4385964912280702,0.05961670487695647
7,1703,52.7041767298589,180.0,-0.4385964912280702,0.0596168195167921
7,1704,52.70418236071741,180.0,-0.4385964912280702,0.059616932725132576
7,1705,52.70418792126399,180.0,-0.4385964912280702,0.0596170445198525
7,1706,52.70419341237661,180.0,-0.4385964912280702,0.059617154918603754
7,1707,52.70419883492227,180.0,-0.4385964912280702,0.059617263938817056
7,1708,52.70420418975717,180.0,-0.4385964912280702,0.05961737159770619
7,1709,52.70420947772679,180.0,-0.4385964912280702,0.05961747791227001
7,1710,52.704214699666046,180.0,-0.4385964912280702,0.059617582899293975
7,1711,52.70421985639948,180.0,-0.4385964912280702,0.05961768657535571
7,1712,52.70422494874127,180.0,-0.4385964912280702,0.059617788956824125
7,1713,52.70422997749548,180.0,-0.4385964912280702,0.059617890059865175
7,1714,52.70423494345612,180.0,-0.4385964912280702,0.059617989900442314
7,1715,52.70423984740727,180.0,-0.4385964912280702,0.05961808849431938
7,1716,52.70424469012324,180.0,-0.4385964912280702,0.05961818585706391
7,1717,52.70424947236866,180.0,-0.4385964912280702,0.05961828200404873
7,1718,52.70425419489862,180.0,-0.4385964912280702,0.0596183769504548
7,1719,52.704258858458765,180.0,-0.4385964912280702,0.05961847071127391
7,1720,52.704263463785445,180.0,-0.4385964912280702,0.059618563301309546
7,1721,52.70426801160581,180.0,-0.4385964912280702,0.0596186547351818
7,1722,52.70427250263794,180.0,-0.4385964912280702,0.05961874502732689
7,1723,52.70427693759093,180.0,-0.4385964912280702,0.05961883419200187
7,1724,52.70428131716504,180.0,-0.4385964912280702,0.05961892224328502
7,1725,52.704285642051765,180.0,-0.4385964912280702,0.05961900919507901
7,1726,52.704289912934,180.0,-0.4385964912280702,0.05961909506111329
7,1727,52.70429413048606,180.0,-0.4385964912280702,0.05961917985494525
7,1728,52.70429829537388,180.0,-0.4385964912280702,0.059619263589963056
7,1729,52.70430240825509,180.0,-0.4385964912280702,0.05961934627938881
7,1730,52.70430646977906,180.0,-0.4385964912280702,0.059619427936277836
7,1731,52.7043104805871,180.0,-0.4385964912280702,0.05961950857352383
7,1732,52.70431444131248,180.0,-0.4385964912280702,0.0596195882038586
7,1733,52.70431835258059,180.0,-0.4385964912280702,0.05961966683985542
7,1734,52.70432221500898,180.0,-0.4385964912280702,0.05961974449393015
7,1735,52.70432602920752,180.0,-0.4385964912280702,0.05961982117834452
7,1736,52.70432979577842,180.0,-0.4385964912280702,0.05961989690520575
7,1737,52.70433351531643,180.0,-0.4385964912280702,0.05961997168647115
7,1738,52.70433718840882,180.0,-0.4385964912280702,0.059620045533948174
7,1739,52.70434081563557,180.0,-0.4385964912280702,0.059620118459297045
7,1740,52.704344397569386,180.0,-0.4385964912280702,0.05962019047403211
7,1741,52.70434793477584,180.0,-0.4385964912280702,0.059620261589523826
7,1742,52.70435142781344,180.0,-0.4385964912280702,0.05962033181700166
7,1743,52.704354877233705,180.0,-0.4385964912280702,0.05962040116755318
7,1744,52.70435828358129,180.0,-0.4385964912280702,0.05962046965212919
7,1745,52.70436164739404,180.0,-0.4385964912280702,0.059620537281542596
7,1746,52.70436496920306,180.0,-0.4385964912280702,0.05962060406647196
7,1747,52.70436824953287,180.0,-0.4385964912280702,0.05962067001746196
7,1748,52.7043714889014,180.0,-0.4385964912280702,0.05962073514492627
7,1749,52.70437468782015,180.0,-0.4385964912280702,0.059620799459148
7,1750,52.70437784679418,180.0,-0.4385964912280702,0.059620862970281685
7,1751,52.7043809663223,180.0,-0.4385964912280702,0.05962092568835575
7,1752,52.70438404689706,180.0,-0.4385964912280702,0.05962098762327317
7,1753,52.70438708900486,180.0,-0.4385964912280702,0.05962104878481278
7,1754,52.70439009312605,180.0,-0.4385964912280702,0.05962110918263197
7,1755,52.70439305973494,180.0,-0.4385964912280702,0.05962116882626689
7,1756,52.70439598929995,180.0,-0.4385964912280702,0.05962122772513512
7,1757,52.70439888228365,180.0,-0.4385964912280702,0.059621285888536546
7,1758,52.70440173914282,180.0,-0.4385964912280702,0.05962134332565472
7,1759,52.70440456032856,180.0,-0.4385964912280702,0.05962140004555905
7,1760,52.704407346286295,180.0,-0.4385964912280702,0.059621456057204814
7,1761,52.70441009745592,180.0,-0.4385964912280702,0.05962151136943605
7,1762,52.70441281427184,180.0,-0.4385964912280702,0.05962156599098645
7,1763,52.70441549716302,180.0,-0.4385964912280702,0.05962161993048021
7,1764,52.70441814655308,180.0,-0.4385964912280702,0.05962167319643452
7,1765,52.70442076286034,180.0,-0.4385964912280702,0.05962172579725955
7,1766,52.704423346497904,180.0,-0.4385964912280702,0.05962177774126065
7,1767,52.704425897873705,180.0,-0.4385964912280702,0.059621829036639484
7,1768,52.704428417390616,180.0,-0.4385964912280702,0.059621879691495794
7,1769,52.70443090544644,180.0,-0.4385964912280702,0.059621929713827404
7,1770,52.70443336243403,180.0,-0.4385964912280702,0.05962197911153244
7,1771,52.70443578874133,180.0,-0.4385964912280702,0.059622027892410445
7,1772,52.70443818475143,180.0,-0.4385964912280702,0.05962207606416392
7,1773,52.70444055084267,180.0,-0.4385964912280702,0.05962212363439878
7,1774,52.70444288738864,180.0,-0.4385964912280702,0.05962217061062658
7,1775,52.70444519475826,180.0,-0.4385964912280702,0.059622217000264266
7,1776,52.70444747331587,180.0,-0.4385964912280702,0.05962226281063665
7,1777,52.70444972342122,180.0,-0.4385964912280702,0.059622308048976835
7,1778,52.7044519454296,180.0,-0.4385964912280702,0.059622352722427774
7,1779,52.70445413969187,180.0,-0.4385964912280702,0.0596223968380436
7,1780,52.70445630655448,180.0,-0.4385964912280702,0.05962244040278941
7,1781,52.70445844635955,180.0,-0.4385964912280702,0.059622483423543926
7,1782,52.70446055944497,180.0,-0.4385964912280702,0.05962252590709993
7,1783,52.70446264614437,180.0,-0.4385964912280702,0.05962256786016562
7,1784,52.704464706787256,180.0,-0.4385964912280702,0.05962260928936525
7,1785,52.70446674169897,180.0,-0.4385964912280702,0.059622650201240024
7,1786,52.70446875120083,180.0,-0.4385964912280702,0.059622690602249895
7,1787,52.7044707356101,180.0,-0.4385964912280702,0.05962273049877376
7,1788,52.704472695240135,180.0,-0.4385964912280702,0.05962276989711124
7,1789,52.704474630400334,180.0,-0.4385964912280702,0.05962280880348314
7,1790,52.70447654139628,180.0,-0.4385964912280702,0.05962284722403299
7,1791,52.70447842852967,180.0,-0.4385964912280702,0.05962288516482617
7,1792,52.7044802920985,180.0,-0.4385964912280702,0.059622922631854536
7,1793,52.70448213239702,180.0,-0.4385964912280702,0.05962295963103337
7,1794,52.704483949715794,180.0,-0.4385964912280702,0.05962299616820488
7,1795,52.70448574434178,180.0,-0.4385964912280702,0.05962303224913801
7,1796,52.70448751655833,180.0,-0.4385964912280702,0.059623067879529756
7,1797,52.70448926664528,180.0,-0.4385964912280702,0.05962310306500629
7,1798,52.70449099487894,180.0,-0.4385964912280702,0.059623137811122495
7,1799,52.70449270153221,180.0,-0.4385964912280702,0.05962317212336532
7,1800,52.70449438687457,270.0,-0.1578947368421053,0.05962320600715265
7,1801,52.86902259324569,270.0,-0.1578947368421053,0.06293104355576573
7,1802,53.03149002744489,270.0,-0.1578947368421053,0.06619744930542004
7,1803,53.19191628671828,270.0,-0.1578947368421053,0.06942281725850563
7,1804,53.350320956941495,270.0,-0.1578947368421053,0.07260754118880919
7,1805,53.50672360612894,270.0,-0.1578947368421053,0.07575201451101776
7,1806,53.66114377853727,270.0,-0.1578947368421053,0.0788566301621687
7,1807,53.81360098996975,270.0,-0.1578947368421053,0.08192178050724475
7,1808,53.96411472230928,270.0,-0.1578947368421053,0.08494785722926035
7,1809,54.1127044179461,270.0,-0.1578947368421053,0.08793525121722956
7,1810,54.259389475773936,270.0,-0.1578947368421053,0.09088435248567062
7,1811,54.40418924521706,270.0,-0.1578947368421053,0.09379555005451845
7,1812,54.54712302291912,270.0,-0.1578947368421053,0.09666923188255416
7,1813,54.688210047219314,270.0,-0.1578947368421053,0.09950578475634875
7,1814,54.82746949402226,270.0,-0.1578947368421053,0.10230559420722685
7,1815,54.96492047345728,270.0,-0.1578947368421053,0.10506904444410137
7,1816,55.10058202484472,270.0,-0.1578947368421053,0.10779651825227177
7,1817,55.23447311375057,270.0,-0.1578947368421053,0.11048839693420698
7,1818,55.36661262728001,270.0,-0.1578947368421053,0.11314506021492265
7,1819,55.4970193712792,270.0,-0.1578947368421053,0.1157668861857224
7,1820,55.62571206648441,270.0,-0.1578947368421053,0.11835425122677656
7,1821,55.75270934528402,270.0,-0.1578947368421053,0.12090752994202303
7,1822,55.87802974901301,270.0,-0.1578947368421053,0.12342709510477112
7,1823,56.00169172406601,270.0,-0.1578947368421053,0.12591331757955637
7,1824,56.12371361960568,270.0,-0.1578947368421053,0.12836656627606624
7,1825,56.24411368450123,270.0,-0.1578947368421053,0.13078720808759003
7,1826,56.3629100648441,270.0,-0.1578947368421053,0.13317560784107108
7,1827,56.48012080118136,270.0,-0.1578947368421053,0.13553212824148453
7,1828,56.59576382633545,270.0,-0.1578947368421053,0.13785712982800313
7,1829,56.70985696292005,270.0,-0.1578947368421053,0.14015097092405382
7,1830,56.82241792074061,270.0,-0.1578947368421053,0.14241400758505574
7,1831,56.93346429594632,270.0,-0.1578947368421053,0.14464659358136966
7,1832,57.04301356776014,270.0,-0.1578947368421053,0.14684908033255684
7,1833,57.15108309700148,270.0,-0.1578947368421053,0.14902181687767602
7,1834,57.257690124489706,270.0,-0.1578947368421053,0.15116514984318674
7,1835,57.3628517693474,270.0,-0.1578947368421053,0.15327942340883638
7,1836,57.46658502718831,270.0,-0.1578947368421053,0.1553649792712284
7,1837,57.56890676850306,270.0,-0.1578947368421053,0.1574221566113676
7,1838,57.66983373791021,270.0,-0.1578947368421053,0.1594512920796023
7,1839,57.76938255247116,270.0,-0.1578947368421053,0.16145271976174613
7,1840,57.86756970023127,270.0,-0.1578947368421053,0.16342677114974657
7,1841,57.964411539521,270.0,-0.1578947368421053,0.1653737751276343
7,1842,58.05992429772885,270.0,-0.1578947368421053,0.16729405794685426
7,1843,58.15412407027321,270.0,-0.1578947368421053,0.16918794320559338
7,1844,58.24702681994799,270.0,-0.1578947368421053,0.17105575183562527
7,1845,58.33864837562356,270.0,-0.1578947368421053,0.17289780207619243
7,1846,58.42900443189464,270.0,-0.1578947368421053,0.17471440946692685
7,1847,58.518110548811485,270.0,-0.1578947368421053,0.17650588684244628
7,1848,58.60598215027254,270.0,-0.1578947368421053,0.17827254430003747
7,1849,58.69263452452383,270.0,-0.1578947368421053,0.1800146892096972
