,train_loss,val_loss
0,0.3865839143594106,
1,0.3727554778258006,0.35128846764564514
2,0.3597141404946645,0.33584272861480713
3,0.34750762581825256,0.3214122951030731
4,0.334961732228597,0.307529091835022
5,0.32155924042065936,0.29381534457206726
6,0.30850474039713544,0.2803325653076172
7,0.2933987081050873,0.26568934321403503
8,0.2772341767946879,0.25025248527526855
9,0.2588190982739131,0.23322857916355133
10,0.23695680995782217,0.2135774940252304
11,0.20952574412027994,0.19047531485557556
12,0.17728536327679953,0.1635197550058365
13,0.1384038676818212,0.131699800491333
14,0.09968844801187515,0.09706075489521027
15,0.06655492633581161,0.06992962956428528
16,0.05524978041648865,0.05517217144370079
17,0.0554310604929924,0.05474429205060005
18,0.05080223145584265,0.05018916353583336
19,0.033628282447656,0.03634880110621452
20,0.026522231598695118,0.028177401050925255
21,0.0245691171536843,0.02718910202383995
22,0.023697497323155403,0.027051439508795738
23,0.02263059715429942,0.02570631168782711
24,0.023864463592569034,0.02566187083721161
25,0.02415898224959771,0.026547616347670555
26,0.023381960888703663,0.026055658236145973
27,0.023222042247653008,0.026191456243395805
28,0.022811992714802425,0.02626945823431015
29,0.022058977124591667,0.02529762126505375
30,0.021669266745448112,0.02443115785717964
31,0.021781934425234795,0.024108393117785454
32,0.021576196886599064,0.023957855999469757
33,0.02149781584739685,0.024050578474998474
34,0.021562959377964337,0.024295644834637642
35,0.021549453027546406,0.024281678721308708
36,0.02150098451723655,0.02406921796500683
37,0.02141858668377002,0.02387627586722374
38,0.021369663377602894,0.023861316964030266
39,0.021352289865414303,0.023946000263094902
40,0.021313047036528587,0.024043459445238113
41,0.021256862518688042,0.024003805592656136
42,0.021248252751926582,0.02392864227294922
43,0.021233041149874527,0.023832200095057487
44,0.02125763799995184,0.0238836407661438
45,0.021172584344943363,0.0239850003272295
46,0.021205085640152294,0.023804502561688423
47,0.021130548790097237,0.02368457429111004
48,0.021111952140927315,0.023790499195456505
49,0.021169063324729603,0.023883268237113953
50,0.021027572453022003,0.023657772690057755
51,0.020990381327768166,0.023652739822864532
52,0.021007820963859558,0.02362474612891674
53,0.020958850160241127,0.023741381242871284
54,0.0209182711939017,0.023614902049303055
55,0.02091300922135512,0.023546883836388588
56,0.020920683940251667,0.02355431206524372
57,0.02093457741041978,0.023714115843176842
58,0.02083444284896056,0.023519955575466156
59,0.02088607692470153,0.023455724120140076
60,0.020828514049450558,0.023624345660209656
61,0.02072417673965295,0.023433925583958626
62,0.02078206775089105,0.023401107639074326
63,0.020739169791340828,0.023528391495347023
64,0.020832233130931854,0.023476121947169304
65,0.02067411628862222,0.023233244195580482
66,0.02060939495762189,0.023253267630934715
67,0.02057235377530257,0.02343892864882946
68,0.020625739668806393,0.023358840495347977
69,0.02048650166640679,0.02334320917725563
70,0.020476060609022777,0.023190006613731384
71,0.02053806185722351,0.02309865690767765
72,0.020452380490799744,0.023180818185210228
73,0.020432605408132076,0.023179346695542336
74,0.02040584571659565,0.02308490127325058
75,0.020360907539725304,0.02317889966070652
76,0.02034773180882136,0.023138966411352158
77,0.020351299395163853,0.02292998880147934
78,0.020258802299698193,0.02300277166068554
79,0.020247582346200943,0.022924024611711502
80,0.02019204944372177,0.022906383499503136
81,0.0201882670323054,0.023068634793162346
82,0.020193920160333317,0.022936733439564705
83,0.02009013605614503,0.022786838933825493
84,0.0200746754805247,0.022855188697576523
85,0.02007660921663046,0.02283354662358761
86,0.020028020565708477,0.022944197058677673
87,0.02000739797949791,0.022807063534855843
88,0.01991242232422034,0.02279459498822689
89,0.019969460864861805,0.02267618291079998
90,0.020004217823346455,0.022592514753341675
91,0.019886293448507786,0.022780608385801315
92,0.019874214194715023,0.022623145952820778
93,0.01988021781047185,0.02248915284872055
94,0.01980420450369517,0.022639580070972443
95,0.01973608508706093,0.0226302333176136
96,0.01972127954165141,0.0224609337747097
97,0.01973443664610386,0.022389186546206474
98,0.019664266146719456,0.02257535047829151
99,0.01960578312476476,0.022367913275957108
100,0.019536582753062248,0.02240472100675106
101,0.019594990958770115,0.022415602579712868
102,0.01943158668776353,0.022391455247998238
103,0.019441367437442143,0.022198965772986412
104,0.01947014592587948,0.022166527807712555
105,0.01940211622665326,0.022185439243912697
106,0.019311146810650826,0.022202569991350174
107,0.019276678562164307,0.022208986803889275
108,0.019281582285960514,0.022111237049102783
109,0.019267163860301178,0.021955806761980057
110,0.019272292653719585,0.021936213597655296
111,0.019291937351226807,0.022335577756166458
112,0.019084662199020386,0.022191504016518593
113,0.019137367606163025,0.02187950536608696
114,0.019080713391304016,0.02181103266775608
115,0.018954003229737282,0.021917061880230904
116,0.01897770507882039,0.02196124941110611
